DEBUG 2024-06-15 11:42:06,423 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/remote/switch_to.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,423 autoreload File /usr/local/lib/python3.9/site-packages/django/db/backends/base/features.py first seen with mtime 1718451612.0193782
DEBUG 2024-06-15 11:42:06,424 autoreload File /usr/local/lib/python3.9/site-packages/django/apps/registry.py first seen with mtime 1718451611.489378
DEBUG 2024-06-15 11:42:06,424 autoreload File /usr/local/lib/python3.9/site-packages/sqlparse/exceptions.py first seen with mtime 1718451610.9093692
DEBUG 2024-06-15 11:42:06,424 autoreload File /usr/local/lib/python3.9/site-packages/django/template/engine.py first seen with mtime 1718451612.0393782
DEBUG 2024-06-15 11:42:06,424 autoreload File /usr/local/lib/python3.9/tempfile.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,425 autoreload File /usr/local/lib/python3.9/site-packages/sqlparse/sql.py first seen with mtime 1718451610.9093692
DEBUG 2024-06-15 11:42:06,425 autoreload File /usr/local/lib/python3.9/posixpath.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,425 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/webkitgtk/options.py first seen with mtime 1718451612.989379
DEBUG 2024-06-15 11:42:06,425 autoreload File /usr/local/lib/python3.9/site-packages/asgiref/sync.py first seen with mtime 1718451611.2693758
DEBUG 2024-06-15 11:42:06,426 autoreload File /usr/local/lib/python3.9/site-packages/django/utils/asyncio.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,426 autoreload File /usr/local/lib/python3.9/asyncio/tasks.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,427 autoreload File /usr/local/lib/python3.9/site-packages/django/db/backends/sqlite3/features.py first seen with mtime 1718451612.0193782
DEBUG 2024-06-15 11:42:06,427 autoreload File /usr/local/lib/python3.9/site-packages/django/db/models/functions/__init__.py first seen with mtime 1718451612.0293782
DEBUG 2024-06-15 11:42:06,427 autoreload File /usr/local/lib/python3.9/site-packages/urllib3/filepost.py first seen with mtime 1718451610.849368
DEBUG 2024-06-15 11:42:06,428 autoreload File /usr/local/lib/python3.9/site-packages/sqlparse/keywords.py first seen with mtime 1718451610.9093692
DEBUG 2024-06-15 11:42:06,428 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/auth/models.py first seen with mtime 1718451611.699378
DEBUG 2024-06-15 11:42:06,428 autoreload File /usr/local/lib/python3.9/site-packages/django/db/transaction.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,429 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/utils/__init__.py first seen with mtime 1718451612.7693787
DEBUG 2024-06-15 11:42:06,429 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/utils/representation.py first seen with mtime 1718451612.7693787
DEBUG 2024-06-15 11:42:06,429 autoreload File /usr/local/lib/python3.9/codecs.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,430 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/auth/admin.py first seen with mtime 1718451611.699378
DEBUG 2024-06-15 11:42:06,430 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/admin/apps.py first seen with mtime 1718451611.559378
DEBUG 2024-06-15 11:42:06,430 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/chrome/webdriver.py first seen with mtime 1718451612.8593788
DEBUG 2024-06-15 11:42:06,431 autoreload File /usr/local/lib/python3.9/site-packages/requests/api.py first seen with mtime 1718451611.1793742
DEBUG 2024-06-15 11:42:06,431 autoreload File /usr/local/lib/python3.9/site-packages/certifi/core.py first seen with mtime 1718451611.0993726
DEBUG 2024-06-15 11:42:06,431 autoreload File /usr/local/lib/python3.9/site-packages/django/core/validators.py first seen with mtime 1718451611.9993782
DEBUG 2024-06-15 11:42:06,432 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/remote/mobile.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,432 autoreload File /usr/local/lib/python3.9/email/mime/text.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,433 autoreload File /usr/local/lib/python3.9/inspect.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,433 autoreload File /usr/local/lib/python3.9/site-packages/django/core/files/utils.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,433 autoreload File /usr/local/lib/python3.9/site-packages/django/utils/connection.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,434 autoreload File /usr/local/lib/python3.9/site-packages/django/utils/lorem_ipsum.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,434 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/auth/__init__.py first seen with mtime 1718451611.699378
DEBUG 2024-06-15 11:42:06,435 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/sessions/backends/__init__.py first seen with mtime 1718451611.9393783
DEBUG 2024-06-15 11:42:06,435 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/sessions/exceptions.py first seen with mtime 1718451611.9393783
DEBUG 2024-06-15 11:42:06,435 autoreload File /usr/local/lib/python3.9/site-packages/django/shortcuts.py first seen with mtime 1718451611.489378
DEBUG 2024-06-15 11:42:06,435 autoreload File /usr/local/lib/python3.9/csv.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,436 autoreload File /usr/local/lib/python3.9/importlib/util.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,436 autoreload File /usr/local/lib/python3.9/site-packages/django/utils/html.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,436 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/firefox/firefox_binary.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,437 autoreload File /usr/local/lib/python3.9/site-packages/django/db/models/query.py first seen with mtime 1718451612.0293782
DEBUG 2024-06-15 11:42:06,437 autoreload File /usr/local/lib/python3.9/site-packages/corsheaders/apps.py first seen with mtime 1718451612.8393788
DEBUG 2024-06-15 11:42:06,437 autoreload File /usr/local/lib/python3.9/site-packages/django/middleware/cache.py first seen with mtime 1718451612.0393782
DEBUG 2024-06-15 11:42:06,437 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/ie/webdriver.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,438 autoreload File /usr/local/lib/python3.9/site-packages/django/core/checks/model_checks.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,438 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/schemas/__init__.py first seen with mtime 1718451612.7493787
DEBUG 2024-06-15 11:42:06,438 autoreload File /usr/local/lib/python3.9/site-packages/django/template/backends/base.py first seen with mtime 1718451612.0393782
DEBUG 2024-06-15 11:42:06,439 autoreload File /usr/local/lib/python3.9/asyncio/base_tasks.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,439 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/__init__.py first seen with mtime 1718451612.7293787
DEBUG 2024-06-15 11:42:06,440 autoreload File /usr/local/lib/python3.9/xml/dom/NodeFilter.py first seen with mtime 1686672470.0
DEBUG 2024-06-15 11:42:06,440 autoreload File /usr/local/lib/python3.9/site-packages/django/core/cache/backends/filebased.py first seen with mtime 1718451611.9993782
DEBUG 2024-06-15 11:42:06,440 autoreload File /usr/local/lib/python3.9/ast.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,440 autoreload File /usr/local/lib/python3.9/site-packages/django/core/files/base.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,441 autoreload File /usr/local/lib/python3.9/site-packages/django/utils/crypto.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,441 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/common/__init__.py first seen with mtime 1718451612.8593788
DEBUG 2024-06-15 11:42:06,442 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/staticfiles/utils.py first seen with mtime 1718451611.9993782
DEBUG 2024-06-15 11:42:06,442 autoreload File /usr/local/lib/python3.9/site-packages/asgiref/__init__.py first seen with mtime 1718451611.2693758
DEBUG 2024-06-15 11:42:06,442 autoreload File /usr/local/lib/python3.9/site-packages/sqlparse/__init__.py first seen with mtime 1718451610.9093692
DEBUG 2024-06-15 11:42:06,443 autoreload File /usr/local/lib/python3.9/asyncio/log.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,443 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/admin/actions.py first seen with mtime 1718451611.559378
DEBUG 2024-06-15 11:42:06,443 autoreload File /usr/local/lib/python3.9/site-packages/django/utils/inspect.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,444 autoreload File /usr/local/lib/python3.9/lib-dynload/_heapq.cpython-39-x86_64-linux-gnu.so first seen with mtime 1686672455.0
DEBUG 2024-06-15 11:42:06,444 autoreload File /usr/local/lib/python3.9/asyncio/queues.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,444 autoreload File /usr/local/lib/python3.9/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1718451611.9993782
DEBUG 2024-06-15 11:42:06,444 autoreload File /usr/local/lib/python3.9/site-packages/charset_normalizer/md__mypyc.cpython-39-x86_64-linux-gnu.so first seen with mtime 1718451611.0793724
DEBUG 2024-06-15 11:42:06,445 autoreload File /usr/local/lib/python3.9/site-packages/django/core/handlers/__init__.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,445 autoreload File /usr/local/lib/python3.9/site-packages/django/utils/safestring.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,445 autoreload File /usr/local/lib/python3.9/site-packages/idna/core.py first seen with mtime 1718451610.9793706
DEBUG 2024-06-15 11:42:06,445 autoreload File /usr/local/lib/python3.9/site-packages/django/conf/locale/__init__.py first seen with mtime 1718451611.489378
DEBUG 2024-06-15 11:42:06,446 autoreload File /usr/local/lib/python3.9/site-packages/requests/_internal_utils.py first seen with mtime 1718451611.1793742
DEBUG 2024-06-15 11:42:06,446 autoreload File /usr/local/lib/python3.9/site-packages/urllib3/response.py first seen with mtime 1718451610.849368
DEBUG 2024-06-15 11:42:06,446 autoreload File /usr/local/lib/python3.9/xml/__init__.py first seen with mtime 1686672470.0
DEBUG 2024-06-15 11:42:06,446 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/response.py first seen with mtime 1718451612.7293787
DEBUG 2024-06-15 11:42:06,447 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/edge/service.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,447 autoreload File /usr/local/lib/python3.9/base64.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,448 autoreload File /reactDjangoApp/reactDjangoV1/settings.py first seen with mtime 1718451507.390508
DEBUG 2024-06-15 11:42:06,449 autoreload File /reactDjangoApp/back/apps.py first seen with mtime 1718451507.3735712
DEBUG 2024-06-15 11:42:06,450 autoreload File /usr/local/lib/python3.9/lib-dynload/unicodedata.cpython-39-x86_64-linux-gnu.so first seen with mtime 1686672458.0
DEBUG 2024-06-15 11:42:06,450 autoreload File /usr/local/lib/python3.9/gzip.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,450 autoreload File /usr/local/lib/python3.9/site-packages/django/db/migrations/state.py first seen with mtime 1718451612.0193782
DEBUG 2024-06-15 11:42:06,450 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/contenttypes/checks.py first seen with mtime 1718451611.739378
DEBUG 2024-06-15 11:42:06,451 autoreload File /usr/local/lib/python3.9/site-packages/django/template/loader.py first seen with mtime 1718451612.0393782
DEBUG 2024-06-15 11:42:06,451 autoreload File /usr/local/lib/python3.9/site-packages/django/db/backends/base/creation.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,452 autoreload File /usr/local/lib/python3.9/importlib/resources.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,452 autoreload File /usr/local/lib/python3.9/site-packages/urllib3/util/wait.py first seen with mtime 1718451610.849368
DEBUG 2024-06-15 11:42:06,452 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/admin/templatetags/admin_modify.py first seen with mtime 1718451611.659378
DEBUG 2024-06-15 11:42:06,453 autoreload File /usr/local/lib/python3.9/site-packages/bs4/formatter.py first seen with mtime 1718451611.219375
DEBUG 2024-06-15 11:42:06,453 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/chrome/__init__.py first seen with mtime 1718451612.8593788
DEBUG 2024-06-15 11:42:06,453 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/common/print_page_options.py first seen with mtime 1718451612.9593787
DEBUG 2024-06-15 11:42:06,454 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/support/__init__.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,454 autoreload File /usr/local/lib/python3.9/email/mime/multipart.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,454 autoreload File /usr/local/lib/python3.9/asyncio/base_futures.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,455 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/contenttypes/management/__init__.py first seen with mtime 1718451611.7793782
DEBUG 2024-06-15 11:42:06,455 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/staticfiles/checks.py first seen with mtime 1718451611.9993782
DEBUG 2024-06-15 11:42:06,455 autoreload File /usr/local/lib/python3.9/asyncio/locks.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,456 autoreload File /usr/local/lib/python3.9/site-packages/charset_normalizer/md.cpython-39-x86_64-linux-gnu.so first seen with mtime 1718451611.0793724
DEBUG 2024-06-15 11:42:06,456 autoreload File /usr/local/lib/python3.9/site-packages/django/db/backends/base/base.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,456 autoreload File /usr/local/lib/python3.9/site-packages/django/db/backends/base/validation.py first seen with mtime 1718451612.0193782
DEBUG 2024-06-15 11:42:06,456 autoreload File /usr/local/lib/python3.9/site-packages/django/views/decorators/debug.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,457 autoreload File /usr/local/lib/python3.9/email/errors.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,457 autoreload File /usr/local/lib/python3.9/site-packages/django/apps/__init__.py first seen with mtime 1718451611.489378
DEBUG 2024-06-15 11:42:06,457 autoreload File /usr/local/lib/python3.9/site-packages/django/core/files/move.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,457 autoreload File /usr/local/lib/python3.9/site-packages/django/template/loaders/base.py first seen with mtime 1718451612.0393782
DEBUG 2024-06-15 11:42:06,457 autoreload File /usr/local/lib/python3.9/site-packages/django/conf/global_settings.py first seen with mtime 1718451611.489378
DEBUG 2024-06-15 11:42:06,458 autoreload File /usr/local/lib/python3.9/site-packages/django/db/backends/sqlite3/creation.py first seen with mtime 1718451612.0193782
DEBUG 2024-06-15 11:42:06,458 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/auth/hashers.py first seen with mtime 1718451611.699378
DEBUG 2024-06-15 11:42:06,458 autoreload File /usr/local/lib/python3.9/site-packages/django/dispatch/dispatcher.py first seen with mtime 1718451612.0293782
DEBUG 2024-06-15 11:42:06,458 autoreload File /usr/local/lib/python3.9/abc.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,459 autoreload File /usr/local/lib/python3.9/traceback.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,459 autoreload File /usr/local/lib/python3.9/wsgiref/handlers.py first seen with mtime 1686672470.0
DEBUG 2024-06-15 11:42:06,459 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1718451611.889378
DEBUG 2024-06-15 11:42:06,459 autoreload File /usr/local/lib/python3.9/lib-dynload/_pickle.cpython-39-x86_64-linux-gnu.so first seen with mtime 1686672458.0
DEBUG 2024-06-15 11:42:06,459 autoreload File /usr/local/lib/python3.9/site-packages/django/db/models/signals.py first seen with mtime 1718451612.0293782
DEBUG 2024-06-15 11:42:06,460 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/utils/model_meta.py first seen with mtime 1718451612.7693787
DEBUG 2024-06-15 11:42:06,460 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/authtoken/models.py first seen with mtime 1718451612.7293787
DEBUG 2024-06-15 11:42:06,460 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1718451611.9393783
DEBUG 2024-06-15 11:42:06,460 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/firefox/service.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,461 autoreload File /usr/local/lib/python3.9/site-packages/django/urls/base.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,461 autoreload File /usr/local/lib/python3.9/site-packages/django/core/mail/message.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,462 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/apps.py first seen with mtime 1718451612.7293787
DEBUG 2024-06-15 11:42:06,462 autoreload File /usr/local/lib/python3.9/asyncio/coroutines.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,462 autoreload File /usr/local/lib/python3.9/site-packages/django/utils/__init__.py first seen with mtime 1718451612.0493782
DEBUG 2024-06-15 11:42:06,463 autoreload File /usr/local/lib/python3.9/email/_encoded_words.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,463 autoreload File /usr/local/lib/python3.9/site-packages/django/db/models/sql/__init__.py first seen with mtime 1718451612.0293782
DEBUG 2024-06-15 11:42:06,463 autoreload File /usr/local/lib/python3.9/site-packages/django/db/backends/sqlite3/base.py first seen with mtime 1718451612.0193782
DEBUG 2024-06-15 11:42:06,464 autoreload File /usr/local/lib/python3.9/ntpath.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,464 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/admin/sites.py first seen with mtime 1718451611.559378
DEBUG 2024-06-15 11:42:06,464 autoreload File /usr/local/lib/python3.9/_bootlocale.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,465 autoreload File /usr/local/lib/python3.9/site-packages/charset_normalizer/legacy.py first seen with mtime 1718451611.0793724
DEBUG 2024-06-15 11:42:06,465 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/authtoken/admin.py first seen with mtime 1718451612.7293787
DEBUG 2024-06-15 11:42:06,465 autoreload File /usr/local/lib/python3.9/site-packages/django/core/checks/messages.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,465 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/staticfiles/handlers.py first seen with mtime 1718451611.9993782
DEBUG 2024-06-15 11:42:06,466 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/ie/__init__.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,466 autoreload File /usr/local/lib/python3.9/site-packages/django/contrib/admin/options.py first seen with mtime 1718451611.559378
DEBUG 2024-06-15 11:42:06,466 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/remote/script_key.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,467 autoreload File /usr/local/lib/python3.9/site-packages/django/core/files/storage/base.py first seen with mtime 1718451612.0093782
DEBUG 2024-06-15 11:42:06,467 autoreload File /usr/local/lib/python3.9/site-packages/django/db/backends/postgresql/__init__.py first seen with mtime 1718451612.0193782
DEBUG 2024-06-15 11:42:06,467 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/common/action_chains.py first seen with mtime 1718451612.8593788
DEBUG 2024-06-15 11:42:06,468 autoreload File /usr/local/lib/python3.9/site-packages/corsheaders/conf.py first seen with mtime 1718451612.8393788
DEBUG 2024-06-15 11:42:06,468 autoreload File /usr/local/lib/python3.9/email/contentmanager.py first seen with mtime 1686672469.0
DEBUG 2024-06-15 11:42:06,468 autoreload File /usr/local/lib/python3.9/multiprocessing/process.py first seen with mtime 1686672470.0
DEBUG 2024-06-15 11:42:06,469 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/__init__.py first seen with mtime 1718451612.8593788
DEBUG 2024-06-15 11:42:06,469 autoreload File /usr/local/lib/python3.9/wsgiref/headers.py first seen with mtime 1686672470.0
DEBUG 2024-06-15 11:42:06,469 autoreload File /usr/local/lib/python3.9/random.py first seen with mtime 1686672468.0
DEBUG 2024-06-15 11:42:06,470 autoreload File /usr/local/lib/python3.9/site-packages/rest_framework/authtoken/__init__.py first seen with mtime 1718451612.7293787
DEBUG 2024-06-15 11:42:06,470 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/safari/service.py first seen with mtime 1718451612.979379
DEBUG 2024-06-15 11:42:06,470 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/webkitgtk/__init__.py first seen with mtime 1718451612.989379
DEBUG 2024-06-15 11:42:06,470 autoreload File /usr/local/lib/python3.9/site-packages/selenium/webdriver/common/driver_finder.py first seen with mtime 1718451612.8893788
